"review-data href","audience-reviews__name","audience-reviews__name href","audience-reviews__duration","audience-reviews__review","Sentiment"
"https://www.rottentomatoes.com/profiles/80dtl2FwnsqacByceOcz1Hj0ueeCnZI9rTqlirAsGGCokinkIYXhMaTllCq0FQptR6uy0sAAC9ZFaXSlGFmXuVBhNkCNlsPlu2OFqWcWQIgL","Erick D","https://www.rottentomatoes.com/profiles/80dtl2FwnsqacByceOcz1Hj0ueeCnZI9rTqlirAsGGCokinkIYXhMaTllCq0FQptR6uy0sAAC9ZFaXSlGFmXuVBhNkCNlsPlu2OFqWcWQIgL","Apr 3, 2024","Wow, such a great freaking movie! This is 1 film you should check out at an AMC Dolby theater because it's built for it. The visuals and sounds are jaw dropping and the action is top tier. While watching Paul's journey, I couldn't help but compare him to Anakin Skywalker's dive to the dark side. I can't believe Spring is the new summer movie season smh! Awesome flick!","1"
"","Susan","","Apr 3, 2024","Storyline was not cohesive.","1"
"https://www.rottentomatoes.com/profiles/ejWs1DuGYTQbIqmuG4IgDSwPIXXCzQuNGibdFw0HDDClLiOVHbzfwdF11C4JIMKhKGHq9iWWCjMIGpcRaIK1IlBhpWcxgiv6TDqhQMu6OHQY","MichaÅ B","https://www.rottentomatoes.com/profiles/ejWs1DuGYTQbIqmuG4IgDSwPIXXCzQuNGibdFw0HDDClLiOVHbzfwdF11C4JIMKhKGHq9iWWCjMIGpcRaIK1IlBhpWcxgiv6TDqhQMu6OHQY","Apr 3, 2024","Great, deep, well played, fascinating","1"
"","Christopher Penington","","Apr 3, 2024","This is one of the top 10 movies ever made.  Epic story telling, wonderful character development, b the breathtaking cinomatography and out of this world special effects.","1"
"https://www.rottentomatoes.com/profiles/zW2I4DHRxizJt6AhJoiWwHNPSmmC4nioZiWNuBLiqqCzNi1Mu0xsJwTvvCkDIxNiNahBzSAACZ1cZghKeuxnfPAhXaCmNfWJHB6tbJILYsD4","Willls34","https://www.rottentomatoes.com/profiles/zW2I4DHRxizJt6AhJoiWwHNPSmmC4nioZiWNuBLiqqCzNi1Mu0xsJwTvvCkDIxNiNahBzSAACZ1cZghKeuxnfPAhXaCmNfWJHB6tbJILYsD4","Apr 3, 2024","Watch Lawrence of Arabia instead 🙏","0"
"https://www.rottentomatoes.com/profiles/bJXIaNHyeCjRCOJFGnHvYi8xfbbCxRcwVTW4cgWF44CzliXoINyhV0FBBCZDF84TbguwmCXXCVMHx2updI0VIWwfy8FOaIKWtDru0zsRwuwv","Matthew n","https://www.rottentomatoes.com/profiles/bJXIaNHyeCjRCOJFGnHvYi8xfbbCxRcwVTW4cgWF44CzliXoINyhV0FBBCZDF84TbguwmCXXCVMHx2updI0VIWwfy8FOaIKWtDru0zsRwuwv","Apr 3, 2024","One of the 3 best films I've ever seen. Even the epicness was epic. The landscape, score, cinematography,  wardrobe, direction, cast.... not a single bad thing. Blown away and its gonna be a long wait for part 3","1"
"https://www.rottentomatoes.com/profiles/lxBfgptgquqASvmhxWt8aTWycooCX1fmrFypCVMFQQCzkix9cLwij2hppCrZILVFAdIlRSnnC2Yfz8s4GTvoFnPCV8Fl6H2asr8IGQSjqCnQ","Liina H","https://www.rottentomatoes.com/profiles/lxBfgptgquqASvmhxWt8aTWycooCX1fmrFypCVMFQQCzkix9cLwij2hppCrZILVFAdIlRSnnC2Yfz8s4GTvoFnPCV8Fl6H2asr8IGQSjqCnQ","Apr 3, 2024","Cool story and many different special effects. I liked that there wasn't quite a happy ending.","1"
"https://www.rottentomatoes.com/profiles/dQRue9IlLFLAHzqhDaikaIV9SKKCvzsdDsjesQzieeC8yiAxHNlivKIzzCa4upvFPzFd1CooCbGiQxfkMHDbUNruo4h10hZdFqOIOjI24TeL","Robert D","https://www.rottentomatoes.com/profiles/dQRue9IlLFLAHzqhDaikaIV9SKKCvzsdDsjesQzieeC8yiAxHNlivKIzzCa4upvFPzFd1CooCbGiQxfkMHDbUNruo4h10hZdFqOIOjI24TeL","Apr 3, 2024","Beautiful graphics and scenes. Good plot twist and great character development","1"
"https://www.rottentomatoes.com/profiles/wLrF6YsmdsxbsL0uMaivQIm1uVVCWGHKmf92hbpI66CQoi8aTPOsdaFBBCrOFLlHM4uq9F99C1wHmqukqcMNHZXf2mSkQsqdhoWcPRuvLFqN","Divine A","https://www.rottentomatoes.com/profiles/wLrF6YsmdsxbsL0uMaivQIm1uVVCWGHKmf92hbpI66CQoi8aTPOsdaFBBCrOFLlHM4uq9F99C1wHmqukqcMNHZXf2mSkQsqdhoWcPRuvLFqN","Apr 3, 2024","Honestly 10/10. Watched it twice, still had the same feelings of awe the second time. Amazing in every aspect. Absolutely recommend watching it!","1"
"https://www.rottentomatoes.com/profiles/JPDHqgIvmH4buknFj2u41iAZIbbCevFYduXMu16iaaCwNiJgsrmtkosmmCWkul9uQ0Tnbh66CQnHvLtmGfa6trRf9YhVdf9XhamIgjibRSjR","Exploding E","https://www.rottentomatoes.com/profiles/JPDHqgIvmH4buknFj2u41iAZIbbCevFYduXMu16iaaCwNiJgsrmtkosmmCWkul9uQ0Tnbh66CQnHvLtmGfa6trRf9YhVdf9XhamIgjibRSjR","Apr 3, 2024","zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑zendaya bricked me up🤑🤑🤑v","1"
"https://www.rottentomatoes.com/profiles/ZOdFDqFgBFGgiabuNxsXOu0LtDDCrWTP9fnWcobIRRCKJiWnTGJTL6SGGClDuXOimoTJ6IeeCNzuavFgnCM0hBbSgBHnbiNnHeXt8MIbgujb","AJ W","https://www.rottentomatoes.com/profiles/ZOdFDqFgBFGgiabuNxsXOu0LtDDCrWTP9fnWcobIRRCKJiWnTGJTL6SGGClDuXOimoTJ6IeeCNzuavFgnCM0hBbSgBHnbiNnHeXt8MIbgujb","Apr 3, 2024","Dune Part: 2 was my most anticipated movie of the year and did not disappoint. It's the best movie I have seen this year by far. I dare say it was almost perfect. Okay, maybe not perfect, but it was crazy good, to say the least. My favorite aspect of the movie was the world-building and deep lore segments. The first movie left me with so many questions. But this sequel genuinely feels like they answered many of them. Don't get me wrong, I still have plenty more. Yet I feel satisfied as a viewer for the new information we got. But mainly, I'm excited to learn more.

To get movie-specific Dune: Part Two feels more like a coming-out party for Paul. As the main protagonist or antagonist depending on who you ask Paul's rise was epic. It felt like he couldn't miss in this movie and Stilgar was there to remind the whole movie. Seeing Paul rise to the occasion again and again did have me hyped I can't lie.

The movie has a hero's journey-type vibe with a little ""chosen one"" energy sprinkled on top. Yet you can tell that the plot is a lot deeper than Paul's storyline alone. Matter of fact you can tell it's a lot deeper than these first two movies. I loved how fluent the cast rotation was for this movie. For the most part, they did a great job establishing new characters as we lose old ones. It makes the movie feel more alive.

One thing that I didn't like about this movie was the big battles or war portions of the movie. It felt way too one-sided and seems to be a continued trend from the first film. The issue is that it makes all the preparations and conversations pointless. Granted, I don't get tired of seeing the Freman pop up out of the ground ready to rumble. I wish there was some real pushback from the opposing sides. I don't care how much prep time they have.

Let's switch up the pace a little bit. I want to talk a little about the love interests. Something we were robbed of in the first movie. They killed it this go around. The newfound triangle between Paul, Chani, and Princess Irulan is going to be one for the ages. The reason is that we spent most of the movie seeing Paul and Chani boo love. While Princess Irulan was playing politics. Things are bound to get tricky with Paul's newfound position. Plus his political union with the princess. Paul is playing a dangerous game if you ask me.

Zendaya's portrayal of Chani was great. She not only grounded the movie but also stuck to her convictions regardless of what Paul had going on. This will set up some interesting conflicts in the future. Paul is going to have to make some tough decisions that are not so black-and-white. I just hope Chani will be around to help make them. 

The future looks bright for Dune. Learning about the empire and their roles in the prophecy was poetic. Plus with talks of a holy war things are going to get interesting fast. I am excited to see what Paul can come up with to keep the power he never really wanted. But this movie in general was really good. They made it feel like one big puzzle where you don't know what the image is going to be until the end. It feels like there's still so much to discover which is why I gave it a 9/10 G-Files score.

Seeing Paul becoming one with the desert is one thing. But seeing him gain the trust of the people is a whole other thing. Timothée Chalamet's speech was incredible. This movie takes the necessary steps to fully flush out its characters good or bad. You expect to see Paul embrace the title of Muad'Dib. His pursuit of revenge, vengeance, or freedom from the powers at be. It makes sense. You don't expect to be thrown into this chasm of politics, secret agendas, and visions of people not even born yet. This movie was amazing and I can't wait for the next one to come out.","1"
"https://www.rottentomatoes.com/profiles/wP1S6Mimvux0TLBFN2t0DUo1hVVCWkFDWf94SbyF66CQoiPDCPoHgmsBBCxYuLRFM4ueDf99C1wHmquDgHMKhWkt2Wu2DCNBIodtP1IvZHbZ","MaÅ¥ko S","https://www.rottentomatoes.com/profiles/wP1S6Mimvux0TLBFN2t0DUo1hVVCWkFDWf94SbyF66CQoiPDCPoHgmsBBCxYuLRFM4ueDf99C1wHmquDgHMKhWkt2Wu2DCNBIodtP1IvZHbZ","Apr 3, 2024","Absolute movie peak. I loved every second of this movie, the only problem is that if you havent read the books the end is very hard to understand plus youll have to wait many years for the continuing.","1"
"","CCW","","Apr 3, 2024","Superb acting with unapparelled cinematography.. Highly recommend..","1"
"https://www.rottentomatoes.com/profiles/4JziVDskpuLaSlGFxpiXmFKZHPPC1LTg9TvmHlnfyyC8oi8BCdOiqlSyyCGVFayi9pimwCOOCGATaJFKNILDiOBfprSP2HboHrjIlQFKVuMm","Joseph H","https://www.rottentomatoes.com/profiles/4JziVDskpuLaSlGFxpiXmFKZHPPC1LTg9TvmHlnfyyC8oi8BCdOiqlSyyCGVFayi9pimwCOOCGATaJFKNILDiOBfprSP2HboHrjIlQFKVuMm","Apr 3, 2024","I saw the movie a few days ago in theaters and it is a very good movie a lot of action ad new stuff","1"
"https://www.rottentomatoes.com/profiles/ZZlin0igJCGQTabuNDS1ec0MuDDCrxuDBH9dsoOhRRCKJiPMCxXHzxiGGClpIXqsLXCJ6IeeCNntaQHgPtM8fBrs2nUnWFx8FMWS8BubzCeN","Mate P","https://www.rottentomatoes.com/profiles/ZZlin0igJCGQTabuNDS1ec0MuDDCrxuDBH9dsoOhRRCKJiPMCxXHzxiGGClpIXqsLXCJ6IeeCNntaQHgPtM8fBrs2nUnWFx8FMWS8BubzCeN","Apr 3, 2024","Dune: Part Two is a perfection. I made a mistake when I was watching it for the first time: I was trying to be critical. Don't do that. So for the second watch I went to an IMAX theater so that I could just enjoy it and I did. This movie is absolutely incredible. The cinematography is one of the best of all movies I'v seen. You feel like you're there on Arrakis, the characters feel real, their emotions feel real. The music is just incredibly cinematic. The visual effects are stunning. The sandworm-riding was the best part of the movie, it always looked more gorgeous each time we saw it. I cannot say the pacing is perfect, but it's certainly very good. During the first time watch I felt a little bored in the beginning.

The characters are all very interesting, my favourite being Stilgar of course, who probably deliveres all the jokes of the film. Javier Bardem is just amazing, but the best acting pefromance was given by Austin Butler. He was so intense. Timotheé Chalamet was also really good. these two are probably going to be nominated for a lot of awards. But everyone was great, I especially love Stellan Skarsgard's Vladimir Harkonnen.

All in all this movie is absolutely incredible, it's no question that it's a 10/10. Years later, when people look back on 2024, this film will probably come to their mind.","1"
"","Wm J","","Apr 3, 2024","The  movie was epic. Every scene felt like it had been built upon.  Take the time to read the books and I think you will have a deeper understanding of the story and it be even larger than what you see on screen.","1"
"https://www.rottentomatoes.com/profiles/m8BsDQIaACaJFk6udZHQquBLsVVCnzuxvu2qhODTLLCZoiJGImNtZJCzzC2MFjkf1mHQXsPPCY1S0oIa4cPOFmkt89SDrhb2tNWFlAHGBh9b","Hugh D","https://www.rottentomatoes.com/profiles/m8BsDQIaACaJFk6udZHQquBLsVVCnzuxvu2qhODTLLCZoiJGImNtZJCzzC2MFjkf1mHQXsPPCY1S0oIa4cPOFmkt89SDrhb2tNWFlAHGBh9b","Apr 3, 2024","Masterpiece of cinematography again by Denis. The score is - as usual with Hans Zimmer - incredible, and gives the film such a unique, special feel. Can't wait for Dune Messiah!","1"
"https://www.rottentomatoes.com/profiles/xM6iVWHwlFNDhrgFyVfYbsWNFjjCPQSnOiR8UJbSmmCdxi2ksbzFKZfjjC82FZySw6hMOSNNCBkiRdsxGIZMi4LsxLfzWF2Yt1auDvIVwtqn","Pier M","https://www.rottentomatoes.com/profiles/xM6iVWHwlFNDhrgFyVfYbsWNFjjCPQSnOiR8UJbSmmCdxi2ksbzFKZfjjC82FZySw6hMOSNNCBkiRdsxGIZMi4LsxLfzWF2Yt1auDvIVwtqn","Apr 3, 2024","It's a super well made movie with a lot of money.
One star is because it is not original at all. 

First of all, It's yet another adaptation of a story that's already been told.
Then, It's a mix of multiple films: Matrix (""he is the one...""), Avatar (the last test to become a Fremen, Paul jumps on a Worm, while Jake on a bird), The Gladiator (I don't even have to explain this .. ).. etc. 

I am a lover of original ideas and I hope that tons of money can be spend on new stories. 
A lot of people are creating/writing new stories. 
Give them a shot.","0"
"https://www.rottentomatoes.com/profiles/X6VsnecOycBWs1YCeoi8Jfo0IRRCpkI6qHoxfe9t11CPYiZASxpFVXfooCnDubXFRMflpFOOCmkfnZhl9ipQhbJsBgukeuYxIXRIMKFzqflK","sigurd v","https://www.rottentomatoes.com/profiles/X6VsnecOycBWs1YCeoi8Jfo0IRRCpkI6qHoxfe9t11CPYiZASxpFVXfooCnDubXFRMflpFOOCmkfnZhl9ipQhbJsBgukeuYxIXRIMKFzqflK","Apr 3, 2024","Its a dry and horrible attempt at an Oscar Haul. Attempting to match the succes LOTR got but failing horribly. A storyline that was attempted to be saved by throwing big name actors at us... Overall this is one of the most overrated movies of 2024","0"
"https://www.rottentomatoes.com/profiles/QDJu61TXJs0wcpwF60FXrFarF66Cbzi6NiyMh4YUqqCRLiPbfQXfKmHppC8gF0zirwCodSDDCpAcAlS2YSxDurxuQPuNJH4jumYuvGiaRsXy","Ewan","https://www.rottentomatoes.com/profiles/QDJu61TXJs0wcpwF60FXrFarF66Cbzi6NiyMh4YUqqCRLiPbfQXfKmHppC8gF0zirwCodSDDCpAcAlS2YSxDurxuQPuNJH4jumYuvGiaRsXy","Apr 3, 2024","Perfect, I loved every single thing in this movie.","1"
"https://www.rottentomatoes.com/profiles/ryKtO6uAbuGWh1esqKuVQFGKhZZCr1cMwiRaUVJhGGCZQiPjFA9i9bsmmCmLIwntgZFWzsggCOGIY6IRGTqRhmJuZyHrAuQGfVPFDQsWPIJd","Life I","https://www.rottentomatoes.com/profiles/ryKtO6uAbuGWh1esqKuVQFGKhZZCr1cMwiRaUVJhGGCZQiPjFA9i9bsmmCmLIwntgZFWzsggCOGIY6IRGTqRhmJuZyHrAuQGfVPFDQsWPIJd","Apr 3, 2024","I would personally like to say that in 2024 this is movie of the year. I don't know what other movie can top this movie aside from planet of the eighth, but other than that this was a joy to watch but to let people know that this is definitely a sequel. There are some parts that you might be confused on so if you have not watched part one, please do before going into this, now this picks up right where it left off like five minutes ago where in the first dune Paul is traveling with the Freeman alongside her mother, and they are trying to apprehend the Harkenns. Throughout this movie, you can see a transformation in Paul in the downfall of Paul at the same time he is trying to lead the Freman to Paradise, but he keeps seeing visions if he tries or even attempts to lead them to paradise the performances in this movie is really good and the first one  I thought Timothy Chalamet was kind of a little weak but in this, he has a lot to work with and it's done very well. I have not read the book so I am confused on Florence Pugh character but other than that I was in with the story just like the first one every performance is really good, especially Javier Bardem, and Austin Butler, who really steals the show this is a visual masterpiece. Every single shot is so well done keep having these change of color pallets and it don't feel like a green screen or nothing and feels like you're into this world. Zendaya was pretty cool and really fits the character. Well sometimes I'd be questioning her acting but it's OK because in this she was really good, and this is actually a deeper dive into its theme and it's theme of religion. Is religion a manipulative tool or is religion the right way to go that's how I viewed the movie on its theme. Javier Bardem and represents the manipulative tool and Zendaya is the opposite and the final battle between Austin Butler's character and Timothée Chalamet character was so intense, and to be honest, I didn't know which one to root forwork, for, i was trying to rule for Timothée Chalamet‘s character, but I realize that he is now mixed in and following the visions that he don't want to follow in Austin Butler's character was so entertaining to watch that I really want to see more of him but overall this was a fantastic movie and tell me that they're going to kill Timothée Chalamet‘s character in part three because I want to see some real good consequences since these visions are now explored and well executed and in my humble opinion, this is my movie year 9.5/10","1"
"https://www.rottentomatoes.com/profiles/qAWuOpfpnFyvtRgHa1u9zukzTzzCZjIlrFp1uwGummCkniY9TZ9sRjuXXCAYFaLsoRfakSPPC1RSG1CwPFX6T9PSZ8sqDHwOuXjI1xsa2Cwj","Jackson B","https://www.rottentomatoes.com/profiles/qAWuOpfpnFyvtRgHa1u9zukzTzzCZjIlrFp1uwGummCkniY9TZ9sRjuXXCAYFaLsoRfakSPPC1RSG1CwPFX6T9PSZ8sqDHwOuXjI1xsa2Cwj","Apr 3, 2024","Absolutely epic! A masterpiece of cinema.","1"
"https://www.rottentomatoes.com/profiles/JPkcqLFv6I4ztknFj2uyjFnWIbbC0quYGIXjFApHaaCwNiJ8Tg9skdImmCY2IlNCLYcVLF66CQquveCm2SWDhrxF9VI4Wt2xUaQTXLFbRSgK","Steven M","https://www.rottentomatoes.com/profiles/JPkcqLFv6I4ztknFj2uyjFnWIbbC0quYGIXjFApHaaCwNiJ8Tg9skdImmCY2IlNCLYcVLF66CQquveCm2SWDhrxF9VI4Wt2xUaQTXLFbRSgK","Apr 3, 2024","Awesome visual effects and cinemaphotography. Too bad that 10,000 years into the future all they have developed technologically is Roman Empire weaponry and 1960s gun technology. That required a little effort at belief. But it kept moving and was well done. The story is cute. Well-paced too. Obviously, there's a Dune: Part Three.","1"
"https://www.rottentomatoes.com/profiles/AlyT6GTGNSkyIpXsKqcY8SkDFaaC9oCxbSAPSd9IaaCyriWPhgoIvQF11C8ASnbtXpTm4t99CrbiOZun4SbKf8NTeyI62FGKuabHdYcmdHaX","Giraveffer B","https://www.rottentomatoes.com/profiles/AlyT6GTGNSkyIpXsKqcY8SkDFaaC9oCxbSAPSd9IaaCyriWPhgoIvQF11C8ASnbtXpTm4t99CrbiOZun4SbKf8NTeyI62FGKuabHdYcmdHaX","Apr 3, 2024","For a 3 hour long movie, a lot of it felt rushed. Except for Paul, the character development for many characters felt like it either came out of no where or there was no development of their character at all. The first part of the movie was a lot of feet dragging, but by the time they get to the actual conflict of the movie it feels like the movie version of a run on sentence.","0"
"","","","Apr 3, 2024","Great follow up to the first flick!! Seen it twice already!!","1"
"","","","Apr 3, 2024","Closet? You’ll love it","1"
"","Adam S","","Apr 3, 2024","Great story and action. Interesting characters, and part two really got into the universe building aspects.","1"
"","jenny","","Apr 3, 2024","3 times in theater and I still would go again.","1"
"","Laura C","","Apr 3, 2024","Action-packed!  Very entertaining.","1"
"https://www.rottentomatoes.com/profiles/2d2hnPF0RsnlH9oSe6hzOIP4ixxCbwS6dfv9IpOFAACnqi2ZT84fwqi44CGyuJVsYPcMwFNNCPbfzRF9gik1IbDSL4uO1uP0SgQijzIdkh0b","Joseph Tutorials","https://www.rottentomatoes.com/profiles/2d2hnPF0RsnlH9oSe6hzOIP4ixxCbwS6dfv9IpOFAACnqi2ZT84fwqi44CGyuJVsYPcMwFNNCPbfzRF9gik1IbDSL4uO1uP0SgQijzIdkh0b","Apr 3, 2024","94% very good film what held this movie back was some of the dioague i didn't understand and third act when she becomes angry and leaves made the third act iffy to me but the fight tho was awesome very good film","1"
"","Rex R","","Apr 2, 2024","Exceptional piece of filmmaking","1"
"","Julie","","Apr 2, 2024","it was good. my husband understood it more than me, but I thought it was well done.","1"
"","Patricia","","Apr 2, 2024","Authentic to book, beautiful cinematography and intense action scenes which are complemented by quality of acting in all roles.","1"
"","Scotthpdx","","Apr 2, 2024","Really fun movie with lots of action. New content from the previous versions which I enjoyed and I am very excited that it left it as a cliffhanger for a future movie or two.","1"
"","Josh","","Apr 2, 2024","Still incredible the second time. I was on the edge of my seat again at the end. Still amazed at how well the movie was done. Great cast, score and visuals. Stunning movie!","1"
"","Laker","","Apr 2, 2024","Too slow paced did not make much sense.","0"
"","Teddy I","","Apr 2, 2024","I enjoyed it very much, more than the first part.  Good script, good acting, good directing.","1"
"","Kevin L. G","","Apr 2, 2024","Not happy with all the filming","1"
"https://www.rottentomatoes.com/profiles/aZBS82tykFA8trqF9YfzxhWkC22C9AsPXfyZsgVuppCjniWZt2XSxoF44CLKtp1SaktGPsKKCgrtmqunpskVCnehQBIRwu9jfrQTMzHRbuWy","Christian R","https://www.rottentomatoes.com/profiles/aZBS82tykFA8trqF9YfzxhWkC22C9AsPXfyZsgVuppCjniWZt2XSxoF44CLKtp1SaktGPsKKCgrtmqunpskVCnehQBIRwu9jfrQTMzHRbuWy","Apr 2, 2024","""Dune 2"" is an exceptional cinematic achievement that seamlessly blends stellar performances, intricate costume design, and a captivating musical score. The cast delivers impeccable portrayals of their characters, enhancing the depth and authenticity of the narrative.

One of the film's standout features is its immersive exploration of diverse planetary landscapes, each meticulously crafted to reflect its unique culture and aesthetic. I particularly appreciated how each community showcased its distinct traditions and costumes, adding layers of depth and authenticity to the world-building.

The fight sequences are masterfully choreographed, showcasing both visual prowess and emotional resonance. Admirably, ""Dune 2"" remains faithful to the source material, incorporating rich lore from Frank Herbert's seminal novels while also offering fresh interpretations and surprises for fans and newcomers alike.

In summary, ""Dune 2"" is a cinematic tour de force that excels in both style and substance, offering audiences a compelling and unforgettable journey into the vast and intricate universe of Dune.","1"
"","bill r","","Apr 2, 2024","Too Long 
Good Entertainment 
Whats that thing in their nose ?","0"
"https://www.rottentomatoes.com/profiles/vqmuRluj4FpNs98sWqi64FABiWWCjksvVhKgumNSppCY9iD8CO2IXVuqqCAlu1MurkCzaIooCXDIr4Fg2cGKuNDFxzHzjirXcgNHeNIWdhv0","Davud M","https://www.rottentomatoes.com/profiles/vqmuRluj4FpNs98sWqi64FABiWWCjksvVhKgumNSppCY9iD8CO2IXVuqqCAlu1MurkCzaIooCXDIr4Fg2cGKuNDFxzHzjirXcgNHeNIWdhv0","Apr 2, 2024","Wow! Mind blown! This is a perfect sci-fi film. It fulfills the first movie and what it set up faithfully. But this story can also stand on his own as we see Paul adapt the ways of the Fermen and signals signs of a prophet which he is. The big action in this film is so satisfying thanks to the rather slow and at times meticulous setup. The cinematography and sound in this film is groundbreaking. This is truly a film to experience. Wow, Dune 3 better be good. Amazing!","1"
"https://www.rottentomatoes.com/profiles/0xZfmAHArFZbhnMFpjSAqh4PueeCXAhkaTzlidocyyCk4izLuo6hJYS44CK1F1dsZLsDPFvvCJzSkOu4dfNBH1yfDLuwpfM2CdBFwMFoQtg9","roger s","https://www.rottentomatoes.com/profiles/0xZfmAHArFZbhnMFpjSAqh4PueeCXAhkaTzlidocyyCk4izLuo6hJYS44CK1F1dsZLsDPFvvCJzSkOu4dfNBH1yfDLuwpfM2CdBFwMFoQtg9","Apr 2, 2024","This is a story very focused on violence and evil.  While admirable on film-making and technical levels, I would not recommend it for children.  The movie plot-line would be tough to follow if you are not familiar with the Frank Herbert books and/or had not seen the part one movie.","0"
"https://www.rottentomatoes.com/profiles/JPyCq1iv6I4XsVPiKgS4pFnQubbC0AF2XHDNU1pTaaCwNiJZSrqIkosmmCWkuo6HLYcnWF66CeqtvVuYruWDhrJi9ASVyH98FabSgrTM6tjw","Paul M","https://www.rottentomatoes.com/profiles/JPyCq1iv6I4XsVPiKgS4pFnQubbC0AF2XHDNU1pTaaCwNiJZSrqIkosmmCWkuo6HLYcnWF66CeqtvVuYruWDhrJi9ASVyH98FabSgrTM6tjw","Apr 2, 2024","To me, Part 2 was not even in the same league as Part 1. If not for having gone to see it with friends, I would have been perfectly fine walking out halfway, streaming it and fast forwarding to see the key moments. To me, it was not nearly as visually interesting. It was so devoid of the depth of character and relationship nuance explored in the Part 1. The complex (and possibly unhealthy) relationship between Paul and his mother that was so central in Part 1 is totally absent in Part 2. They hardly share any screen time together. Paul's ascension isn't believable, to me, nor is his change later in the movie. For me, there are other issues as well. Overall, this was hugely disappointing.","0"
"","Paul P","","Apr 2, 2024","Brilliant in every way","1"
