"review-data href","audience-reviews__name","audience-reviews__name href","audience-reviews__duration","audience-reviews__review"
"","","","Mar 25, 2024","Spectacular in every sense. A magnificent blockbuster of galactic proportions."
"https://www.rottentomatoes.com/profiles/r8VsOKFLqfpJCdmFqNhPRuYrUZZCPvfMYF6wuZPuGGCZQiPBsAeT9nTmmCmLIXRTgksWXTggC4pfOqIvWFqKTKRIZ2irgSQkuV2ID8fWPIJB","Meredith W","https://www.rottentomatoes.com/profiles/r8VsOKFLqfpJCdmFqNhPRuYrUZZCPvfMYF6wuZPuGGCZQiPBsAeT9nTmmCmLIXRTgksWXTggC4pfOqIvWFqKTKRIZ2irgSQkuV2ID8fWPIJB","Mar 25, 2024","Even more than Part One, this ""Dune"" deserves to be seen at the cinema as the sound and scenic design are both incredible in contribution to the epicness of the storytelling. Its story telling is layered with thematic allusions and respect for its audience to draw upon these themselves. To so finely balance such restraint with the bombast of the big moments of its aesthetic is no easy feat and reflects the craftedness at the core of all aspects of Denis Villeneuve's direction."
"https://www.rottentomatoes.com/profiles/kOJsdziqkTZyU9qTbyHNVCQqHDDCNvH12undFopIrrCZqiYgINZh9jiggCXDFvOH1vcZgtPPCglCvQTxOtA6UjxSZAiG0uwPIJ0FPNflocp9","Guy B","https://www.rottentomatoes.com/profiles/kOJsdziqkTZyU9qTbyHNVCQqHDDCNvH12undFopIrrCZqiYgINZh9jiggCXDFvOH1vcZgtPPCglCvQTxOtA6UjxSZAiG0uwPIJ0FPNflocp9","Mar 25, 2024","An absolute tour de force of cinema. I've never read the Dune books nor seen any previous adaptations, and yet I was drawn into the Dune universe in such a profound and powerful way that it will stay with me for years. This film is what storytelling in cinema looks like."
"https://www.rottentomatoes.com/profiles/9k6cBgsMnh1Vcw0sqKFGrfbAh88CJ8Iq1fBkSyLuVVC2KiRJiAWUvPHPPCkAFDvu09IOoTXXCb9i2NSNQf8lhvMCOYsJMfjVc1NcBLfp9FM6","6necro66","https://www.rottentomatoes.com/profiles/9k6cBgsMnh1Vcw0sqKFGrfbAh88CJ8Iq1fBkSyLuVVC2KiRJiAWUvPHPPCkAFDvu09IOoTXXCb9i2NSNQf8lhvMCOYsJMfjVc1NcBLfp9FM6","Mar 25, 2024","A visual spectacle and the sound was incredible as well."
"https://www.rottentomatoes.com/profiles/nkAIL4TpXuG1uwVH6nFg0FDZSAACMahnWul4HbLuddCZ0iXlCX2hdesllCJYUORsGLSVpuwwCXmFYMtnbi9YtDPSK8IVef0rHLAFoNSQPuyN","Mia G","https://www.rottentomatoes.com/profiles/nkAIL4TpXuG1uwVH6nFg0FDZSAACMahnWul4HbLuddCZ0iXlCX2hdesllCJYUORsGLSVpuwwCXmFYMtnbi9YtDPSK8IVef0rHLAFoNSQPuyN","Mar 25, 2024","Literally a masterpiece, loved it. I would love to rewatch this beautiful work yet again!"
"https://www.rottentomatoes.com/profiles/PDBTLVilacWAuk8T9KHLBfNYSZZCXjCANfgoT20TaaClKiOPHZwFOAtBBClAIvoTgbfqdIqqCe9ivMIdytvjuyjHYZtZjFljurqFmziGLikW","Martin P","https://www.rottentomatoes.com/profiles/PDBTLVilacWAuk8T9KHLBfNYSZZCXjCANfgoT20TaaClKiOPHZwFOAtBBClAIvoTgbfqdIqqCe9ivMIdytvjuyjHYZtZjFljurqFmziGLikW","Mar 25, 2024","Stunningly beautiful, yet compromises on the themes and deep subtlety of the source material. Although some of the changes were probably necessary to fit the movie into a reasonable run time, it wanders way too much for this to be the case with all of the changes. 

As a whole definitely worth watching, however, the more I think about it the less am I really satisfied."
"https://www.rottentomatoes.com/profiles/GPkH0auKlu92fpWuwDirmFwOceeCQJsLAF28fjvfRRCzRi10FkXuwoSllCZvuePSjrFZ2sYYCDQSwqhkQtvmSmvh9qix2u2JUJaF8JSVYHzN","Matt H","https://www.rottentomatoes.com/profiles/GPkH0auKlu92fpWuwDirmFwOceeCQJsLAF28fjvfRRCzRi10FkXuwoSllCZvuePSjrFZ2sYYCDQSwqhkQtvmSmvh9qix2u2JUJaF8JSVYHzN","Mar 25, 2024","Looks amazing. Incredibly boring movie. Fergusson and Butler deliver brilliantly. Zendaya and Chalamet performances are weak. Musical score was predictable and unimaginative."
"https://www.rottentomatoes.com/profiles/AlgS6GTkDtkQHpwH6ZsZOckPuaaC2RsxbSqRFdncaaCyridbtgoIrQI11C8kfgVTxGtZ4u99CrWTOqHYRCbds8NTqgH6DuLvIayIRDSmQFje","DJ F","https://www.rottentomatoes.com/profiles/AlgS6GTkDtkQHpwH6ZsZOckPuaaC2RsxbSqRFdncaaCyridbtgoIrQI11C8kfgVTxGtZ4u99CrWTOqHYRCbds8NTqgH6DuLvIayIRDSmQFje","Mar 25, 2024","Villeneuve's Dune Part 2 delivers an epic spectacle. A visually stunning and absolute pleasure to watch for fans for Frank Herbert's Dune.  It left me wanting more.
The casting, storytelling, cinematography, effects are incredibly strong.  Chalamet, Ferguson & Bardem were especially good. 10/10. Villeneuve adaption of Herbert's Dune is awesome."
"","Pudy","","Mar 25, 2024","At the end of the movie, when the Great Houses refused to accept the ascension of Paul Atreides to the Imperial Throne, the logical, obvious response was NOT to go to war, but rather simply to withhold the shipment of spice.  Without spice, the Great Houses would come around soon enough, without warfare.  And by the way, why bother with an Emperor in the first place?  An expensive, useless layer of government, more trouble than it's worth."
"","yesy","","Mar 25, 2024","The movie was amazing!!!!!"
"https://www.rottentomatoes.com/profiles/M46fDlfzDt1LHPQFrGiOrtxkcXXCNgSGaIJAhy1ILLCVJiDmt6XuXLuQQCGzu2euKDFRmfZZCMrIA8T8qSlpca8sBlCZPulyFm4Fzafj0SWY","Alberto B","https://www.rottentomatoes.com/profiles/M46fDlfzDt1LHPQFrGiOrtxkcXXCNgSGaIJAhy1ILLCVJiDmt6XuXLuQQCGzu2euKDFRmfZZCMrIA8T8qSlpca8sBlCZPulyFm4Fzafj0SWY","Mar 25, 2024","One of the best movies of our generation"
"","Nessie7","","Mar 25, 2024","Great Plot.. If you love a good drama that is action packed with some twists and turns.. fantastic time!"
"","Seattle family","","Mar 25, 2024","story, acting, scenery"
"","Jaypedo","","Mar 25, 2024","Awsome Awsome movie ! Better then the first movie. Definitely One of my favorites right now !"
"","Dark Lord","","Mar 25, 2024","Awesome, however Timothe is the worst casting as he is not intimidating at all."
"https://www.rottentomatoes.com/profiles/nkyFLwS6bCG2FwLi6ehoPSdeiAACMnfdKIl1hbRFddCZ0iqasXdTAkCllCJGc1xUGYfVJHwwCXWs4ys8XU9DFGatM8TVKi0qfj8soOTQvIqd","Jonathan G","https://www.rottentomatoes.com/profiles/nkyFLwS6bCG2FwLi6ehoPSdeiAACMnfdKIl1hbRFddCZ0iqasXdTAkCllCJGc1xUGYfVJHwwCXWs4ys8XU9DFGatM8TVKi0qfj8soOTQvIqd","Mar 25, 2024","After seeing ""Dune: Part Two"", I can confirm it's not only the best film of 2024 so far, not only that it's Denis Villenueve's best film, but that it's quite literally one of the best action films and sequels of all time, rising up to the status of ""The Dark Knight"".
The beautiful cinematography keeps it 100% just like the first movie, despite it being set in mostly desert territory. Every character is perfectly executed, written beautifully, and I'd say Zendaya, Bardem, Chalamet, and Butler were the beating heart of this film. Paired together with one of Hans Zimmer's best scores, a gorgeously sinister overlook into the future (hint hint, Dune: Messiah); this is the makings of perfect storytelling, paired with some of the best action and fight scenes put to the screen. VFX is phenomenal in this as well, along with the costume designs for everyone."
"https://www.rottentomatoes.com/profiles/62RFWouYDSg2HzRcmKcrgTKqC99CvZTaNtDNUmNINNCqaipKhZ6u6zunnCeruRvCQrub0CmmCkoSjwfgJH9OFrWSw2CvpIgwsG2IlgubnS8w","Luke V","https://www.rottentomatoes.com/profiles/62RFWouYDSg2HzRcmKcrgTKqC99CvZTaNtDNUmNINNCqaipKhZ6u6zunnCeruRvCQrub0CmmCkoSjwfgJH9OFrWSw2CvpIgwsG2IlgubnS8w","Mar 25, 2024","Phenomenal. One of the greatest sci-fi films of all time!"
"","Ryan C","","Mar 25, 2024","It’s the perfect mix of twilight, GoT, Star Wars, & True Blood"
"https://www.rottentomatoes.com/profiles/YPwcGeS9lu20HxVtrYcyAc1vi66Ce9tzXSAwF9KFKKCqviLAFK6i8afvvCdyFKQToQcwbCzzCdLFmxTRwIknsmYuxZu2VIG1HA2IzvC4ru1o","Michelle N","https://www.rottentomatoes.com/profiles/YPwcGeS9lu20HxVtrYcyAc1vi66Ce9tzXSAwF9KFKKCqviLAFK6i8afvvCdyFKQToQcwbCzzCdLFmxTRwIknsmYuxZu2VIG1HA2IzvC4ru1o","Mar 25, 2024","I think the Dune part two was even better than the first one. Exciting from start to finish. I can't wait until the next one drops. Love the fact that people who haven't seen the first Dune you'll still love it and understand what is going on."
"","Debbie G","","Mar 25, 2024","Epic film - very true to the book"
"https://www.rottentomatoes.com/profiles/M4LUonuzQcpOfDWirWSONux4tXXCyJFGDikXcyPhLLCVJiDlc6RIvVIQQCGzu6ATjgiRGFZZCVZCAGu8WHwquzmCVXT1qUJqIW4IzbhNnFWY","John  S","https://www.rottentomatoes.com/profiles/M4LUonuzQcpOfDWirWSONux4tXXCyJFGDikXcyPhLLCVJiDlc6RIvVIQQCGzu6ATjgiRGFZZCVZCAGu8WHwquzmCVXT1qUJqIW4IzbhNnFWY","Mar 25, 2024","Rousing yarn.  Could've done with a little less Chani/Paul romance chitchat…and the deviations from the source material.  Javier Bardem was spectacular."
"","Joshua","","Mar 25, 2024","I'd say the story was old and stale but the books are 40 years old so perhaps that explains the same story I've seen before. Yet another movie that didn't need to be 3 hours +. Seen it all before. Fight sequences are so up close like always. Fast cuts. No real feel of the battle. Special effects are good, but I do that for a living and once again seen it all before. Actors are good, but young. Love senerio is contrive, and prophecy is weak."
"https://www.rottentomatoes.com/profiles/L2OFx8Tg4txMuYrupocNVSoWHvvCGlsm4F4oTGAf99CAYixLsrKTVNHmmC48FnKh2aI4oTPPC2nfWxcWluq9FBlCvqIq9un8hWjtMVSQkFLZ","Kevin S","https://www.rottentomatoes.com/profiles/L2OFx8Tg4txMuYrupocNVSoWHvvCGlsm4F4oTGAf99CAYixLsrKTVNHmmC48FnKh2aI4oTPPC2nfWxcWluq9FBlCvqIq9un8hWjtMVSQkFLZ","Mar 25, 2024","Great visuals but disappointed in how Chani gets screwed over. Hopefully there's a part 3 where that wrong is righted"
"","Bridget","","Mar 25, 2024","Phenomenal! Cinematography, score and script were executed perfectly.  Can't wait to experience it again..."
"https://www.rottentomatoes.com/profiles/6yrCW9SYNfglhzvI6qfrxfGls99CvaujJiklT9JfNNCqaipesZQSxWunnCewIRbuWqTkvHmmCjbCBmswvu9MCgmc9OuvdugQSGVflQHW1teM","Hayden S","https://www.rottentomatoes.com/profiles/6yrCW9SYNfglhzvI6qfrxfGls99CvaujJiklT9JfNNCqaipesZQSxWunnCewIRbuWqTkvHmmCjbCBmswvu9MCgmc9OuvdugQSGVflQHW1teM","Mar 25, 2024","I haven't walked out of a movie in a longtime, feeling the way I did about #DunePartTwo. Allow me to explain…

The characters, the visuals, the storytelling, the dialogue, the action, the music, the sound design, everything about this movie was CINEMA PERFECTION! 

It truly is one of the best sequels of all time and Timothee Chalamet knows how to lead a movie. Zendaya stole the show. Josh Brolin, Javier Bardem, Austin Butler, and Dave Bautista were sooo GOOD as well!! 

When I tell you I had tears in my eyes, I did. Not because the movie was sad, but because it was beautiful. If you're a movie buff like me, or you love sci-fi in general, please watch this movie. 

4/5"
"https://www.rottentomatoes.com/profiles/8QXHl1uWjINPHMbFeWIzksdXIeeCnqT9pFqeurAsGGCokinNCYXhAaFllCavuQptRLtyzTAAC9qiRPClAuw1cVBhNBFamuKmu2yiqkCW0ugz","flurin d","https://www.rottentomatoes.com/profiles/8QXHl1uWjINPHMbFeWIzksdXIeeCnqT9pFqeurAsGGCokinNCYXhAaFllCavuQptRLtyzTAAC9qiRPClAuw1cVBhNBFamuKmu2yiqkCW0ugz","Mar 25, 2024","Visually stunning ! I highly request to see it on the biggest screen you can find."
"https://www.rottentomatoes.com/profiles/jkdFGnTpDiAXijDudwfn6iB4S00CdDiqkIX9fVKTLLCWbidaSzZfQDHDDCAnIG6ikjHoqHXXCO9u6zFP9fm4SWrhkBTNKhB1u9Afa8irwCAB","Bruce G","https://www.rottentomatoes.com/profiles/jkdFGnTpDiAXijDudwfn6iB4S00CdDiqkIX9fVKTLLCWbidaSzZfQDHDDCAnIG6ikjHoqHXXCO9u6zFP9fm4SWrhkBTNKhB1u9Afa8irwCAB","Mar 25, 2024","A true cinematic masterpiece!"
"","Thomas","","Mar 25, 2024","I walked out halfway through it."
"https://www.rottentomatoes.com/profiles/Nw2FW6HkqIgvtzLIZKFdJiqpibbCGPc8OUxXcWMIRRCv9izXIzbcj2HGGCDVF12clqHjLf99CjVtjYs8NFZlu9ZuKxuonSdPI6jiajcBRhmb","Ajay P","https://www.rottentomatoes.com/profiles/Nw2FW6HkqIgvtzLIZKFdJiqpibbCGPc8OUxXcWMIRRCv9izXIzbcj2HGGCDVF12clqHjLf99CjVtjYs8NFZlu9ZuKxuonSdPI6jiajcBRhmb","Mar 25, 2024","BEST GODAMMN MOVIE WITH STUNNING VISUALS, MUSIC AND PERFORMANCES"
"","Emma   E","","Mar 25, 2024","Loved it saw it twice!"
"https://www.rottentomatoes.com/profiles/X6yFYQuAkfRYu1wuGzh8kHAWHRRCbZuN1hoaHyRI11CPYiZ8IxeIy8tooCJGFbdCRNTl8tOOCAxInqSl2FpVF2qikycklHmysX0FOPsKACl9","Unknown W","https://www.rottentomatoes.com/profiles/X6yFYQuAkfRYu1wuGzh8kHAWHRRCbZuN1hoaHyRI11CPYiZ8IxeIy8tooCJGFbdCRNTl8tOOCAxInqSl2FpVF2qikycklHmysX0FOPsKACl9","Mar 25, 2024","beautiful shots and gorgeous bgm, though plot not so satisfying"
"https://www.rottentomatoes.com/profiles/GeBI09HKvie6h8aSwnTMKsKNFeeCQRSLXIVOFjvfRRCzRi1KTopcvzullCZdIrkCjPigdIYYCDYIwWsk1Cvpfm9HGauQDCZqhJefBRsvWIYj","Ethan D","https://www.rottentomatoes.com/profiles/GeBI09HKvie6h8aSwnTMKsKNFeeCQRSLXIVOFjvfRRCzRi1KTopcvzullCZdIrkCjPigdIYYCDYIwWsk1Cvpfm9HGauQDCZqhJefBRsvWIYj","Mar 25, 2024","Fantastic movie!! Loved it so much and can't wait to see it again. I really hope they make the sequel. I will be soooooo disappointed if they don't."
"","Tevin W","","Mar 25, 2024","A complete masterpiece!"
"https://www.rottentomatoes.com/profiles/Qw8IWXhm6Fk9uegc6aTXyTaRC66CbNsm2CQAs40iqqCRLi6muQ4F4zHppCdkI0MS1zSoDsDDC86Ix2F2gunDtrOCQWFNRhpdumPHOMIaRsM2","Ben S","https://www.rottentomatoes.com/profiles/Qw8IWXhm6Fk9uegc6aTXyTaRC66CbNsm2CQAs40iqqCRLi6muQ4F4zHppCdkI0MS1zSoDsDDC86Ix2F2gunDtrOCQWFNRhpdumPHOMIaRsM2","Mar 25, 2024","best movie of all time"
"","George C","","Mar 25, 2024","Great follow up to the first movie. 
Fantastic scenery and excellent acting."
"","Heather","","Mar 24, 2024","Beautiful movie with a heartbreaking story."
"","Charles W","","Mar 24, 2024","Good movie, but way too drawn out."
"https://www.rottentomatoes.com/profiles/qA0FXBhpVulosRATzxS9DiknhzzC9lS6Pfp1uwVImmCkniYNIGmiqLcXXCpMua9uoKuaeIPPC1JiaZidGuXNf9kT6AFbmIAoCO4I18iOpiwj","Seamus C","https://www.rottentomatoes.com/profiles/qA0FXBhpVulosRATzxS9DiknhzzC9lS6Pfp1uwVImmCkniYNIGmiqLcXXCpMua9uoKuaeIPPC1JiaZidGuXNf9kT6AFbmIAoCO4I18iOpiwj","Mar 24, 2024","Nothing interesting or inventive going on. My wife dragged me to this. Recycled stories from the bible and European history. Lots of sand blowing around. Plot holes galore."
"https://www.rottentomatoes.com/profiles/AlgS6GTG0HkBupguK0UZKHKOFaaC9dH8zcqRFdQtaaCyriWPh6nsrDs11CBvFgbuXNFZJS99CrKHO4FnzTbgIpwFqgH6ZHLrSawSdYcm4sj9","oliviarose r","https://www.rottentomatoes.com/profiles/AlgS6GTG0HkBupguK0UZKHKOFaaC9dH8zcqRFdQtaaCyriWPh6nsrDs11CBvFgbuXNFZJS99CrKHO4FnzTbgIpwFqgH6ZHLrSawSdYcm4sj9","Mar 24, 2024","There was nothing wrong with this movie and it was amazing to watch in the theatres. High Expectations for Part 3 Which hopefully comes out soon!"
"https://www.rottentomatoes.com/profiles/jkDHG0HpDiBeuQ9IeNCn4sjKI00CaWCqOhXlIgGcLLCWbiMOfzLIQWhDDCmwuGbIJMcoxhXXClPH61TPDF9auWrhnpFNqIBnF9kiaLSrdtwa","Noah E","https://www.rottentomatoes.com/profiles/jkDHG0HpDiBeuQ9IeNCn4sjKI00CaWCqOhXlIgGcLLCWbiMOfzLIQWhDDCmwuGbIJMcoxhXXClPH61TPDF9auWrhnpFNqIBnF9kiaLSrdtwa","Mar 24, 2024","Fantastic movie! But at times i thought the pacing was a bit strange, and the ending was in my mind a bit rushed. But a great movie overall and it has some of the most stunning visuals i have ever seen. Can't wait for dune Messiah."
"https://www.rottentomatoes.com/profiles/NwKtWNFBoUmQIoQHZdumMtqwubbCAQTdOIx4CWjSRRCv9idwt8aSjziGGCRdu42Fr0CjxI99Cj8CrNFljtkGf92FKDSoRFwMH6GFaYtBRhGw","Chris K","https://www.rottentomatoes.com/profiles/NwKtWNFBoUmQIoQHZdumMtqwubbCAQTdOIx4CWjSRRCv9idwt8aSjziGGCRdu42Fr0CjxI99Cj8CrNFljtkGf92FKDSoRFwMH6GFaYtBRhGw","Mar 24, 2024","So much better than the first. I saw this in 4DX and I was litterally riding the sand worms. This was a movie experience. I can't wait for the next one."
"https://www.rottentomatoes.com/profiles/0xRTOzUAXSZQSnxupLfAmu4PueeCXZFk6hOYsGvHyyCk4izeFo6hJxs44ClaIzaCwbuDefvvCvnIwJc4QINos1xHjyFwpfzeSdeiwzioQtRJ","Clara D","https://www.rottentomatoes.com/profiles/0xRTOzUAXSZQSnxupLfAmu4PueeCXZFk6hOYsGvHyyCk4izeFo6hJxs44ClaIzaCwbuDefvvCvnIwJc4QINos1xHjyFwpfzeSdeiwzioQtRJ","Mar 24, 2024","Breathtaking cinematography and fantastic acting!"
"https://www.rottentomatoes.com/profiles/xMjfV4hONTNRurBTbdFwVhWnujjCPZInKS0bTwAtmmCdxi2ZTNkflZFjjCqpIZJsxptDKsNNCjzcRPHxYFZNf8kux9TplS9es1JsDRFMPfqv","C B","https://www.rottentomatoes.com/profiles/xMjfV4hONTNRurBTbdFwVhWnujjCPZInKS0bTwAtmmCdxi2ZTNkflZFjjCqpIZJsxptDKsNNCjzcRPHxYFZNf8kux9TplS9es1JsDRFMPfqv","Mar 24, 2024","Could've been so much better. They stole Alia's moment and gave it to Paul. That was utter garbage."
"","","","Mar 24, 2024","Best movie of the decade. It is rare a part 2 out does the 1st. But in all honesty it does not feel like a sequel bc it just picks up exactly where part 1 finished. Well worth it saw it twice!"
"https://www.rottentomatoes.com/profiles/ZO0InAsKZTmwuabuNwTXlf0OhDDCrZiP6h9qToOhRRCKJiP0Ux4ILGsGGClpIXOiLpckVCeeCp8TJrFJnFd0ug1c2nUnAfNnHMXuaLIlaTjz","Bruce R","https://www.rottentomatoes.com/profiles/ZO0InAsKZTmwuabuNwTXlf0OhDDCrZiP6h9qToOhRRCKJiP0Ux4ILGsGGClpIXOiLpckVCeeCp8TJrFJnFd0ug1c2nUnAfNnHMXuaLIlaTjz","Mar 24, 2024","It was certainly epic and something to see on the big screen, preferably in IMAX. It is a slow burn though like Part 1. If you have issues staying focused on something for 2 and half hours, this may not be for you. I don't know if I liked it as much as Part 1, but I want to watch it again when it is on streaming."
"","David J","","Mar 24, 2024","Well, I really wanted to like it. But the first 3/4 of the film drug on. And on. And mercifully lead to the frenetic conclusion...which resolved little. The psychotic died, the Emperor bowed to Paul (and did the director really think that the knife was stuck in Pual's right shoulder when clearly it was sticking out of his left side a moment before? Sloppy!) The ending...Paul leads the fighters off to fight the other houses in battle in space, Chiani leaves for the South to lead her people, and we walk out without any true conclusion to a story. At this point, I have no desire to even see a part 3. No stars."
"","Hank","","Mar 24, 2024","Epic. Visuals. Sound. Story adaptations"
"https://www.rottentomatoes.com/profiles/jkJIGOhp6HAJIjwHeNCpqcBDu00CdMsqkIXNuVZiLLCWbidkTnLFQlSDDCmjFGqFkmfLpcXXClmF6rIWJtmgfWZskYHNqIB1u9yIajur6cw1","Queen C","https://www.rottentomatoes.com/profiles/jkJIGOhp6HAJIjwHeNCpqcBDu00CdMsqkIXNuVZiLLCWbidkTnLFQlSDDCmjFGqFkmfLpcXXClmF6rIWJtmgfWZskYHNqIB1u9yIajur6cw1","Mar 24, 2024","Enjoyable but slow paced and jumps around in a jarring way. Austin Butler as Feyd was a chef's kiss. He is going places!!!"
"","","","Mar 24, 2024","The movie felt like a minute, they could have made it 10 hours and I would still never get bored."
"","","","Mar 24, 2024","So much fun, can’t wait for Dune Messiah. Really hope it gets greenlit."
"","Charles","","Mar 24, 2024","A great conclusion to Herbert’s epic. Takes enough liberties to be well-adapted for the screen but stays faithful enough for the message to remain strong."
"","Rie","","Mar 24, 2024","Pretty good, but felt long - great movies dont feel long!"
"","Jeffrey K.","","Mar 24, 2024","Dune: Part Two not only successfully carries on the many great things about Part One, but also elevates them considerably. The world building alone continues to be so out of this world. Patrice Vermettes production design absolutely deserves a lot of the credit for that. The makeup work as well as Jacqueline Wests costumes are even more imaginative this time around. Greig Frasers cinematography here officially solidifies him as one of the best directors of photography working today. As I was watching the many visual effects sequences, I kept wondering how the hell did they pull that off?!. Having caught this in IMAX, the sound work and Hans Zimmers score both shined through all the speakers surrounding me.

The performances are also more enriching in this installment. Timothe Chalamet and Rebecca Ferguson both continue such strong work here as Paul and his mother, Lady Jessica, respectively. Meanwhile, those who had less to do in the first film have a lot more to do here. Zendaya as Chani, Josh Brolin as Gurney Halleck, and Javier Bardem as Stilgar are each in great form. Not only that, but I thought Zendaya also shared some great onscreen chemistry with Chalamet. As for the new cast members, Austin Butler as Feyd-Rautha Harkonnen (in a move 10 times more interesting than his overrated performance in Elvis), Florence Pugh as Princess Irulan, and even Christopher Walken as her father, Shaddam IV, all make for great additions.

Most of all, the story is so emotionally engaging from start to finish. Not only that, but it also kind of feels relevant to whats currently going on in the world. The film itself may be a bit of a slow burn, but Joe Walkers editing thankfully keeps the whole thing well paced. Theres definitely a lot to unpack here, but thats what subsequent rewatches should be there for. In any case, Dune: Part Two absolutely deserves to be seen on the biggest screen possible. Its EPIC in every conceivable way imaginable!"
"https://www.rottentomatoes.com/profiles/V1JHmNsqoujYtDdIzgf0OCkdhooCRPfkoTqmFKzueeC6vipzSBgTm2CbbCXmuGkfxwtDlIMMCnoiyJuoktBzunoTaguOVI2BSOQCDeFkWuom","Lucho M","https://www.rottentomatoes.com/profiles/V1JHmNsqoujYtDdIzgf0OCkdhooCRPfkoTqmFKzueeC6vipzSBgTm2CbbCXmuGkfxwtDlIMMCnoiyJuoktBzunoTaguOVI2BSOQCDeFkWuom","Mar 24, 2024","Dune: Part Two is wonderful, it's one of those 'once-a-decade' experiences, 3 hours that feel like minutes... A different world, you feel immersed, you live it. A soundtrack that drowns you in adrenaline and emotion. Breaks filled with art, landscapes on par with Vincent Van Gogh.
Truly lively performances, Rebecca Ferguson and Austin Butler truly shine!!"
"","Lorraine","","Mar 24, 2024","Great movie!! Love the actors! Zendaya and Timothee did an outstanding performance and work very well together. I cant wait to watch the trilogy!"
"","Jeffrey","","Mar 24, 2024","amazing and intense at the same time!"
"","","","Mar 24, 2024","Amazing movie! Would give a rating even higher than 5*!!! Maybe even best movie of all time! Hands down!"
"https://www.rottentomatoes.com/profiles/z62C4BFYJSjvT6qTmKCWkFNPSmmC4nijKIWXFBrhqqCzNiK4T0gH2kfvvCa9FBmTYBtM0FAACQVSBrfOetjACPQTbaFm9TbeuBdCbwCL4hmp","jason t","https://www.rottentomatoes.com/profiles/z62C4BFYJSjvT6qTmKCWkFNPSmmC4nijKIWXFBrhqqCzNiK4T0gH2kfvvCa9FBmTYBtM0FAACQVSBrfOetjACPQTbaFm9TbeuBdCbwCL4hmp","Mar 24, 2024","This movie is a game changer, exceeding the likes of starwars easily. The audio score, acting and beautiful cinematography is like no other. Ive seen it 3 times and it still blows me away everytime."
"https://www.rottentomatoes.com/profiles/BqDtKGIezigaFrGIy6FKzt1xsVVCdyh1kiAOfnJf99Cj9iJzF9xTkLCDDCP4ud0SOAhvahppCM4F6nSNRs6yImNI6ofabCAXT0rSArFryulL","Florian S","https://www.rottentomatoes.com/profiles/BqDtKGIezigaFrGIy6FKzt1xsVVCdyh1kiAOfnJf99Cj9iJzF9xTkLCDDCP4ud0SOAhvahppCM4F6nSNRs6yImNI6ofabCAXT0rSArFryulL","Mar 24, 2024","This movie is extraordinary! It's the fourth time I've been to my favorite cinema to see the film. Every time I see Dune: Part Two, its story and world runs through my body! Amazing work!"
"https://www.rottentomatoes.com/profiles/m8WSDJFbMiaQHkbtdNSQbsx0IVVCogHxvu2KHOWsLLCZoibNCmkIeguzzC24ujYS1VFrjIPPCKDu0guXbHj0im6FaGFKrubecNbtlVIGqi9K","Moses J","https://www.rottentomatoes.com/profiles/m8WSDJFbMiaQHkbtdNSQbsx0IVVCogHxvu2KHOWsLLCZoibNCmkIeguzzC24ujYS1VFrjIPPCKDu0guXbHj0im6FaGFKrubecNbtlVIGqi9K","Mar 24, 2024","David Lynch's version was way closer to the book and much better. This version was absolute dogsh*t. Clearly most people who saw this didn't read the book.  95%? lmao. Why did they make Chani an annoying little b?"
"","Linda","","Mar 24, 2024","The movie was very exciting and well made. Gave it a 4 because it was a bit long and a little slow in some places but overall an excellent movie. Cant wait for Dune 3."
"https://www.rottentomatoes.com/profiles/yrxs8GCq0CKBfMlcPwuq0FrXFjjCYvsebuznievf66CjAiBRiYJc2PUzzCLwu4ei1RhWrsxxCljI4rsvxFBYTWwcrYuBjS10s4NuOGI2nF9Z","Lloyd A","https://www.rottentomatoes.com/profiles/yrxs8GCq0CKBfMlcPwuq0FrXFjjCYvsebuznievf66CjAiBRiYJc2PUzzCLwu4ei1RhWrsxxCljI4rsvxFBYTWwcrYuBjS10s4NuOGI2nF9Z","Mar 24, 2024","I don't need to get all technical with this review.

This film was absolutely amazing."
"https://www.rottentomatoes.com/profiles/wLgh6muGjixeFLZTMdH0QCmpIVVCbQFDWf9zFMnT66CQoi8oIPjSdxuBBCxLILRFaBceRu99CYgtmATDxuDbtZNh8nt2zsNmFbKhPxfvDIbv","Tobias K","https://www.rottentomatoes.com/profiles/wLgh6muGjixeFLZTMdH0QCmpIVVCbQFDWf9zFMnT66CQoi8oIPjSdxuBBCxLILRFaBceRu99CYgtmATDxuDbtZNh8nt2zsNmFbKhPxfvDIbv","Mar 24, 2024","This film was a spiritual experience for me, I would rarely say that of a film, exceptional."
"","Nery","","Mar 24, 2024","It gets better on rewatch."
"https://www.rottentomatoes.com/profiles/RkKSAQUovuY2HnXF4zHQAHBjsAACN6HJ9HBlilxunnCx6iogFDrFvXIZZC6vidkTeJSBXsGGCvehPmSL9SZwFYqCdMT1oUZ1iB6SWXfk6faO","Renee P","https://www.rottentomatoes.com/profiles/RkKSAQUovuY2HnXF4zHQAHBjsAACN6HJ9HBlilxunnCx6iogFDrFvXIZZC6vidkTeJSBXsGGCvehPmSL9SZwFYqCdMT1oUZ1iB6SWXfk6faO","Mar 24, 2024","Best movie of the year so far!  Absolutely GOLD!"
"","Adam H","","Mar 24, 2024","Fantastic film and a great follow up to the first Dune."
"","Nessa","","Mar 24, 2024","Worth the three hours."
